Co Density=8.9, Angle=90.deg
Angle=0.mrad, 1.5GeV, 400.mA, 1.04T
0.05, 4757.83, 2895.32
0.1, 1587.94, 2118.45
0.15, 850.732, 627.07
0.2, 791.495, 154.209
0.25, 786.756, 51.3601
0.3, 787.314, 48.0053
0.35, 784.877, 64.8045
0.4, 786.844, 51.8087
0.45, 787.296, 47.4404
0.5, 787.204, 48.5879
0.55, 787.23, 48.7173
0.6, 788.222, 39.8405
0.65, 786.533, 54.055
0.7, 787.665, 44.523
0.75, 788.958, 31.6993
0.8, 786.01, 58.052
0.85, 786.397, 54.4848
0.9, 786.925, 51.4003
0.95, 786.125, 56.8148
1, 787.709, 44.3483
1.05, 788.132, 40.5907
1.1, 786.684, 52.5825
1.15, 788.168, 40.6702
1.2, 787.792, 44.0515
1.25, 788.168, 39.9301
1.3, 785.66, 59.6383
1.35, 785.899, 58.091
1.4, 785.787, 59.2454
1.45, 786.442, 54.0124
1.5, 787.18, 48.5732
1.55, 789.315, 25.722
1.6, 786.852, 50.9055
1.65, 788.148, 39.9659
1.7, 786.86, 51.6652
1.75, 786.823, 51.6131
1.8, 785.626, 59.5916
1.85, 787.823, 44.4808
1.9, 788.588, 35.7084
1.95, 788.987, 31.8212
2, 788.164, 40.7314
2.05, 787.347, 48.2021
2.1, 788.451, 37.1644
2.15, 784.795, 65.0335
2.2, 788.925, 32.3636
2.25, 785.968, 57.1112
2.3, 787.253, 48.1373
2.35, 786.956, 50.9265
2.4, 788.835, 32.0069
2.45, 787.302, 48.0517
2.5, 782.732, 76.656
2.55, 789.338, 25.7728
2.6, 789.026, 30.922
2.65, 788.159, 40.0323
2.7, 787.388, 47.3499
2.75, 787.807, 44.1692
2.8, 786.027, 57.3351
2.85, 787.565, 45.2775
2.9, 787.749, 44.3154
2.95, 785.455, 61.2648
3, 788.099, 41.1878
3.05, 787.282, 48.776
3.1, 789.413, 25.371
3.15, 788.955, 31.6767
3.2, 788.238, 40.0051
3.25, 787.735, 44.3059
3.3, 786.855, 51.6
3.35, 786.45, 54.4686
3.4, 788.143, 40.1844
3.45, 787.694, 44.3429
3.5, 786.421, 54.1503
3.55, 786.358, 54.4234
3.6, 787.605, 45.0453
3.65, 785.529, 60.8385
3.7, 788.157, 40.2907
3.75, 786.953, 51.5429
3.8, 788.139, 40.3603
3.85, 787.392, 47.2122
3.9, 786.767, 52.2025
3.95, 787.836, 44.0814
4, 788.166, 40.1416
4.05, 786.665, 53.4308
4.1, 786.837, 51.4202
4.15, 788.514, 36.1987
4.2, 789, 31.0927
4.25, 786.036, 57.6205
4.3, 787.61, 44.6918
4.35, 785.986, 57.1233
4.4, 785.811, 59.046
4.45, 786.88, 50.6961
4.5, 788.158, 40.5531
4.55, 786.406, 55.0212
4.6, 787.093, 49.9516
4.65, 786.205, 56.7393
4.7, 786.867, 51.0151
4.75, 785.85, 58.535
4.8, 787.02, 50.6124
4.85, 787.477, 46.1459
4.9, 786.198, 56.6584
4.95, 786.06, 57.3685
5, 787.68, 44.5701
