Co Density=8.9, Angle=90.deg
Angle=0.mrad, 1.5GeV, 400.mA, 1.04T
1, 786.598, 53.3341
2, 787.056, 50.0323
3, 787.06, 49.8862
4, 787.838, 43.1512
5, 787.323, 47.6056
6, 787.615, 45.2618
7, 787.701, 44.6383
8, 787.342, 47.6492
9, 786.905, 50.9634
10, 786.774, 52.2669
11, 787.401, 46.9299
12, 787.695, 44.4193
13, 787.228, 48.5723
14, 786.966, 50.2661
15, 787.211, 48.5949
16, 787.277, 48.1587
17, 786.813, 51.8129
18, 786.94, 50.9158
19, 786.98, 50.5328
20, 786.968, 50.4068
21, 787.177, 48.9578
22, 787.729, 44.5034
23, 786.76, 52.0233
24, 787.199, 48.7245
25, 786.548, 53.9363
26, 786.072, 57.106
27, 787.446, 46.4118
28, 787.321, 47.7056
29, 787.874, 43.1192
30, 787.033, 50.1849
31, 787.258, 48.0534
32, 787.004, 50.1496
33, 786.96, 50.5649
34, 786.807, 51.7871
35, 786.874, 51.2154
36, 786.637, 53.4451
37, 786.625, 53.2169
38, 786.886, 51.1311
39, 786.877, 51.2242
40, 787.008, 50.3707
41, 786.911, 50.8417
42, 787.21, 48.9581
43, 786.732, 52.2475
44, 786.937, 50.59
45, 786.578, 53.5272
46, 786.475, 54.4102
47, 786.647, 52.9938
48, 787.088, 49.7524
49, 787.516, 46.3175
50, 786.688, 52.9526
51, 786.396, 54.5887
52, 787.67, 44.9861
53, 787.621, 45.3725
54, 787.554, 45.7027
55, 787.141, 49.2761
56, 787.049, 50.0597
57, 786.765, 52.205
58, 787.168, 49.1028
59, 787.036, 50.0523
60, 787.825, 43.5665
61, 787.21, 48.6449
62, 786.629, 53.1223
63, 787.406, 47.2177
64, 787.208, 48.5398
65, 787.047, 50.0197
66, 786.887, 51.0469
67, 787.22, 48.4607
68, 787.204, 48.298
69, 787, 50.454
70, 786.786, 52.1784
71, 787.057, 50.149
72, 787.369, 47.3564
73, 786.89, 51.2632
74, 787.287, 47.9778
75, 787.322, 47.7095
76, 787.398, 47.4798
77, 787.26, 48.1633
78, 787.31, 47.7688
79, 787.12, 49.7203
80, 787.26, 48.2456
81, 787.304, 47.8558
82, 786.793, 51.8276
83, 786.341, 55.0113
84, 786.609, 52.9866
85, 787.167, 49.0036
86, 786.471, 54.3483
87, 787.529, 45.731
88, 787.104, 49.3642
89, 787.186, 48.9375
90, 787.267, 48.3406
91, 787.371, 47.4958
92, 787.203, 48.57
93, 786.369, 55.0917
94, 786.683, 52.711
95, 787.249, 48.482
96, 787.562, 45.8732
97, 787.527, 46.2038
98, 787.076, 49.7888
99, 787.302, 47.9374
