Si Density=2.33, Angle=90.deg
Angle=0.mrad, 1.5GeV, 400.mA, 1.04T
1, 1873.59, 242.708
2, 1865.85, 2.8291
3, 1865.89, 2.82903
4, 1865.87, 2.84167
5, 1865.87, 2.82006
6, 1865.89, 2.83239
7, 1865.86, 2.84187
8, 1865.87, 2.84157
9, 1865.9, 2.83717
10, 1865.89, 2.84851
11, 1865.85, 2.83487
12, 1865.88, 2.83686
13, 1865.9, 2.84013
14, 1865.87, 2.83734
15, 1865.86, 2.83205
16, 1865.91, 2.84512
17, 1865.89, 2.85319
18, 1865.86, 2.83203
19, 1865.9, 2.83879
20, 1865.91, 2.82704
21, 1865.86, 2.83195
22, 1865.86, 2.84218
23, 1865.9, 2.83762
24, 1865.86, 2.84182
25, 1865.86, 2.8419
26, 1865.88, 2.85035
27, 1865.87, 2.83072
28, 1865.87, 2.84129
29, 1865.86, 2.8418
30, 1865.85, 2.84257
31, 1865.88, 2.83007
32, 1865.83, 2.85996
33, 1865.86, 2.83063
34, 1865.87, 2.84009
35, 1865.88, 2.84455
36, 1865.87, 2.84299
37, 1865.9, 2.83778
38, 1865.84, 2.82001
39, 1865.85, 2.83943
40, 1865.86, 2.83688
41, 1865.89, 2.82403
42, 1865.89, 2.83725
43, 1865.88, 2.84167
44, 1865.87, 2.85393
45, 1865.92, 2.84851
46, 1865.88, 2.83053
47, 1865.87, 2.8368
48, 1865.86, 2.82455
49, 1865.89, 2.83836
50, 1865.9, 2.84172
51, 1865.85, 2.8524
52, 1865.86, 2.83848
53, 1865.86, 2.84642
54, 1865.86, 2.83346
55, 1865.83, 2.83949
56, 1865.87, 2.84
57, 1865.86, 2.84316
58, 1865.85, 2.84462
59, 1865.89, 2.8242
60, 1865.88, 2.84121
61, 1865.86, 2.84793
62, 1865.87, 2.83554
63, 1865.91, 2.85567
64, 1865.86, 2.84981
65, 1865.89, 2.83021
66, 1865.86, 2.84816
67, 1865.9, 2.83017
68, 1865.85, 2.83043
69, 1865.87, 2.82652
70, 1865.87, 2.84959
71, 1865.89, 2.84451
72, 1865.86, 2.82263
73, 1865.88, 2.8305
74, 1865.84, 2.82293
75, 1865.85, 2.84227
76, 1865.88, 2.8277
77, 1865.87, 2.83113
78, 1865.85, 2.81836
79, 1865.85, 2.8459
80, 1865.88, 2.82795
81, 1865.88, 2.83251
82, 1865.84, 2.83101
83, 1865.87, 2.82568
84, 1865.86, 2.84087
85, 1865.88, 2.84931
86, 1865.87, 2.82396
87, 1865.86, 2.82854
88, 1865.85, 2.84234
89, 1865.91, 2.842
90, 1865.88, 2.84594
91, 1865.86, 2.84949
92, 1865.86, 2.85049
93, 1865.83, 2.84313
94, 1865.86, 2.82662
95, 1865.86, 2.83549
96, 1865.9, 2.83568
97, 1865.87, 2.83665
98, 1865.87, 2.84113
99, 1865.82, 2.83925
