Be Density=0.848, Angle=90.deg
Angle=0.mrad, 1.5GeV, 400.mA, 1.04T
1, 5318.91, 1687.55
2, 5883.84, 1622.63
3, 6243.61, 1572.23
4, 6513.04, 1532.12
5, 6727.18, 1494.42
6, 6910.55, 1462.31
7, 7059.66, 1430.36
8, 7191.02, 1404.43
9, 7313.36, 1383.95
10, 7408.65, 1362.72
11, 7503.17, 1346.3
12, 7591.09, 1326.9
13, 7667.93, 1316.72
14, 7743.27, 1297.74
15, 7797.6, 1295.7
16, 7860.72, 1289.3
17, 7919.23, 1291.04
18, 7962.95, 1273.94
19, 8013.73, 1274.6
20, 8068.73, 1256.6
21, 8106.68, 1281.17
22, 8138.39, 1280.86
23, 8178.63, 1282.88
24, 8220.42, 1290.61
25, 8240.8, 1290.49
26, 8263.17, 1317.81
27, 8289.88, 1344.54
28, 8307.09, 1371.8
29, 8340.2, 1385.11
30, 8374.28, 1379.77
31, 8383.92, 1397.82
32, 8389.85, 1458.74
33, 8418.01, 1449.28
34, 8420.23, 1507.92
35, 8426.69, 1541.8
36, 8431.9, 1587.83
37, 8458.47, 1566.82
38, 8454.23, 1643.34
39, 8458.33, 1660.62
40, 8467.41, 1695.46
41, 8461.14, 1742.83
42, 8442.45, 1846.61
43, 8472.42, 1819.07
44, 8435.05, 1917.25
45, 8447.62, 1944.38
46, 8407.03, 2023.64
47, 8413.74, 2060.11
48, 8413.45, 2108.01
49, 8400.47, 2136.75
50, 8359.51, 2227.31
51, 8357.49, 2258.39
52, 8329.02, 2347.29
53, 8316.96, 2364.95
54, 8293.51, 2428.36
55, 8247.56, 2517.82
56, 8236.69, 2559.25
57, 8202.09, 2623.4
58, 8170.77, 2695.28
59, 8066.07, 2844.11
60, 8085.62, 2808.17
61, 7984.14, 2949.71
62, 7947.51, 3024.7
63, 7884.83, 3115.61
64, 7871.37, 3102.82
65, 7722.22, 3278.86
66, 7750.52, 3275.04
67, 7710.97, 3312.8
68, 7625.8, 3394.46
69, 7471.68, 3528.82
70, 7388.37, 3599.96
71, 7284.41, 3701.94
72, 7290.58, 3680.99
73, 7087.6, 3824.37
74, 6985.69, 3903.63
75, 6847.51, 3971.75
76, 6880.05, 3990.53
77, 6788.97, 4030.32
78, 6635.07, 4123.78
79, 6518.34, 4173.54
80, 6486.63, 4204.82
81, 6382.01, 4239.98
82, 6242.77, 4334.8
83, 6283.38, 4300.25
84, 6018.66, 4395.38
85, 5975.35, 4403.48
86, 5757.92, 4466.82
87, 5688.06, 4489.17
88, 5524.34, 4529.18
89, 5457.72, 4537.48
90, 5394.71, 4555.47
91, 5218.12, 4587.28
92, 5151.69, 4595.24
93, 4821.18, 4598.8
94, 4666.28, 4606.8
95, 4677, 4598.93
96, 4530.51, 4613.32
97, 4480.17, 4616.77
98, 4262.27, 4609.75
99, 4180.87, 4595.69
